chrom	end	end_orig	end_prox	pos	start	start_orig	start_prox	bin
1A	0	53239514	53236202	0.0	0	53233514	53236202	0.0
1A	0	54281004	54274004	0.0	0	54273004	54274004	0.0
1A	0	54642374	54640182	0.0	0	54638374	54640182	0.0
1A	0	54687003	54684558	0.0	0	54683003	54684558	0.0
1A	0	57611004	57608904	0.0	0	57607004	57608904	0.0
1A	0	58953003	58950350	0.0	0	58949003	58950350	0.0
1A	0	59318599	59314950	0.0	0	59312599	59314950	0.0
1A	0	62110520	62107228	0.0	0	62104520	62107228	0.0
1A	0	62293539	62288170	0.0	0	62287539	62288170	0.0
2	0	10946154	10945322	0.0	0	10942154	10945322	0.0
2	0	17590515	17586908	0.0	0	17584515	17586908	0.0
2	0	20072077	20070214	0.0	0	20068077	20070214	0.0
2	0	21136921	21136528	0.0	0	21130921	21136528	0.0
2	0	22118513	22118130	0.0	0	22112513	22118130	0.0
2	0	22247015	22244186	0.0	0	22243015	22244186	0.0
2	0	23023477	23022214	0.0	0	23019477	23022214	0.0
2	0	23401288	23396868	0.0	0	23393288	23396868	0.0
2	0	24078735	24075054	0.0	0	24072735	24075054	0.0
2	0	24974524	24972002	0.0	0	24968524	24972002	0.0
2	0	25253053	25251228	0.0	0	25249053	25251228	0.0
2	0	26093010	26090430	0.0	0	26085010	26090430	0.0
2	0	31680575	31678692	0.0	0	31674575	31678692	0.0
2	0	34837003	34835532	0.0	0	34829003	34835532	0.0
2	0	35117522	35116486	0.0	0	35111522	35116486	0.0
2	0	35232147	35227854	0.0	0	35224147	35227854	0.0
2	0	35319162	35315448	0.0	0	35311162	35315448	0.0
2	0	40147060	40145250	0.0	0	40143060	40145250	0.0
2	0	40666531	40661358	0.0	0	40660531	40661358	0.0
2	0	41739035	41737152	0.0	0	41731035	41737152	0.0
2	0	48099508	48097490	0.0	0	48089508	48097490	0.0
2	0	50915829	50914722	0.0	0	50907829	50914722	0.0
2	0	54336096	54332662	0.0	0	54332096	54332662	0.0
2	0	57956003	57954572	0.0	0	57952003	57954572	0.0
2	0	58150525	58149710	0.0	0	58144525	58149710	0.0
2	0	60705248	60701898	0.0	0	60699248	60701898	0.0
2	0	62840899	62836628	0.0	0	62832899	62836628	0.0
2	0	63140536	63134756	0.0	0	63130536	63134756	0.0
2	0	63359016	63357588	0.0	0	63355016	63357588	0.0
2	0	64003521	64002624	0.0	0	63997521	64002624	0.0
2	0	70443324	70440088	0.0	0	70437324	70440088	0.0
2	0	75853518	75851114	0.0	0	75847518	75851114	0.0
2	0	76046039	76045070	0.0	0	76042039	76045070	0.0
2	0	76619001	76617996	0.0	0	76615001	76617996	0.0
2	0	76674505	76671762	0.0	0	76668505	76671762	0.0
2	0	84629034	84627286	0.0	0	84625034	84627286	0.0
2	0	87129041	87125314	0.0	0	87125041	87125314	0.0
2	0	88536318	88533146	0.0	0	88528318	88533146	0.0
2	0	91137537	91137018	0.0	0	91131537	91137018	0.0
2	0	91306030	91302236	0.0	0	91298030	91302236	0.0
2	0	93929014	93926946	0.0	0	93925014	93926946	0.0
2	0	94133302	94131492	0.0	0	94129302	94131492	0.0
2	0	94475550	94473032	0.0	0	94469550	94473032	0.0
2	0	97995522	97993936	0.0	0	97989522	97993936	0.0
2	0	99016044	99015364	0.0	0	99012044	99015364	0.0
2	0	102448019	102443832	0.0	0	102440019	102443832	0.0
2	0	106797355	106794044	0.0	0	106789355	106794044	0.0
2	0	107984521	107982424	0.0	0	107974521	107982424	0.0
2	0	108750511	108749082	0.0	0	108746511	108749082	0.0
2	0	108766128	108762160	0.0	0	108758128	108762160	0.0
2	0	108869017	108864700	0.0	0	108861017	108864700	0.0
2	0	108997110	108994726	0.0	0	108993110	108994726	0.0
2	0	109139008	109137350	0.0	0	109135008	109137350	0.0
2	0	113909503	113907032	0.0	0	113903503	113907032	0.0
2	0	116609521	116607344	0.0	0	116603521	116607344	0.0
2	0	117087016	117085822	0.0	0	117083016	117085822	0.0
2	0	118074825	118073690	0.0	0	118066825	118073690	0.0
2	0	121518029	121516196	0.0	0	121514029	121516196	0.0
2	0	122373400	122369494	0.0	0	122367400	122369494	0.0
2	0	123938101	123934266	0.0	0	123930101	123934266	0.0
2	0	124041679	124039370	0.0	0	124031679	124039370	0.0
2	0	124041679	124039370	0.0	0	124031679	124039370	0.0
2	0	124850515	124847794	0.0	0	124844515	124847794	0.0
2	0	129011239	129006646	0.0	0	129003239	129006646	0.0
2	0	129061111	129057760	0.0	0	129053111	129057760	0.0
2	0	129119382	129117024	0.0	0	129115382	129117024	0.0
2	0	130579503	130575920	0.0	0	130573503	130575920	0.0
2	0	130707504	130706542	0.0	0	130701504	130706542	0.0
2	0	131112043	131111070	0.0	0	131104043	131111070	0.0
2	0	132246663	132243590	0.0	0	132236663	132243590	0.0
2	0	137290525	137287598	0.0	0	137284525	137287598	0.0
2	0	138614011	138610954	0.0	0	138606011	138610954	0.0
2	0	144824732	144823444	0.0	0	144820732	144823444	0.0
2	0	10528204	10525130	0.0	0	10524204	10525130	0.0
2	0	12782729	12778782	0.0	0	12778729	12778782	0.0
2	0	17508039	17504218	0.0	0	17504039	17504218	0.0
2	0	23023477	23020978	0.0	0	23019477	23020978	0.0
2	0	24813505	24805936	0.0	0	24803505	24805936	0.0
2	0	24974524	24970230	0.0	0	24968524	24970230	0.0
2	0	24984958	24982908	0.0	0	24978958	24982908	0.0
2	0	25748760	25747174	0.0	0	25742760	25747174	0.0
2	0	26299023	26297898	0.0	0	26295023	26297898	0.0
2	0	28658515	28656674	0.0	0	28652515	28656674	0.0
2	0	29587038	29584746	0.0	0	29583038	29584746	0.0
2	0	31982029	31979140	0.0	0	31978029	31979140	0.0
2	0	34278529	34274778	0.0	0	34272529	34274778	0.0
2	0	34391001	34386036	0.0	0	34383001	34386036	0.0
2	0	40144040	40142404	0.0	0	40140040	40142404	0.0
2	0	43432021	43428342	0.0	0	43424021	43428342	0.0
2	0	45223412	45221668	0.0	0	45219412	45221668	0.0
2	0	47742546	47737802	0.0	0	47736546	47737802	0.0
2	0	48054266	48048720	0.0	0	48046266	48048720	0.0
2	0	48240248	48237054	0.0	0	48236248	48237054	0.0
2	0	49310487	49308126	0.0	0	49302487	49308126	0.0
2	0	54518506	54513606	0.0	0	54512506	54513606	0.0
2	0	58150525	58145222	0.0	0	58144525	58145222	0.0
2	0	60793593	60790834	0.0	0	60787593	60790834	0.0
2	0	61998010	61994480	0.0	0	61994010	61994480	0.0
2	0	62220511	62217978	0.0	0	62214511	62217978	0.0
2	0	62391520	62385700	0.0	0	62385520	62385700	0.0
2	0	62840899	62836372	0.0	0	62832899	62836372	0.0
2	0	64160453	64160196	0.0	0	64154453	64160196	0.0
2	0	69464538	69458442	0.0	0	69456538	69458442	0.0
2	0	69608011	69604896	0.0	0	69604011	69604896	0.0
2	0	71448687	71445954	0.0	0	71442687	71445954	0.0
2	0	75853518	75850650	0.0	0	75847518	75850650	0.0
2	0	84092584	84089648	0.0	0	84086584	84089648	0.0
2	0	84629034	84627154	0.0	0	84625034	84627154	0.0
2	0	84694151	84689836	0.0	0	84686151	84689836	0.0
2	0	85697012	85686604	0.0	0	85685012	85686604	0.0
2	0	88588075	88584328	0.0	0	88580075	88584328	0.0
2	0	89318509	89313342	0.0	0	89312509	89313342	0.0
2	0	89318509	89314648	0.0	0	89312509	89314648	0.0
2	0	90777013	90774368	0.0	0	90773013	90774368	0.0
2	0	90919645	90916780	0.0	0	90913645	90916780	0.0
2	0	90956005	90952748	0.0	0	90952005	90952748	0.0
2	0	93618525	93615202	0.0	0	93612525	93615202	0.0
2	0	95055084	95049462	0.0	0	95047084	95049462	0.0
2	0	95204501	95201196	0.0	0	95198501	95201196	0.0
2	0	95607206	95604868	0.0	0	95603206	95604868	0.0
2	0	97385518	97379624	0.0	0	97375518	97379624	0.0
2	0	101970505	101964994	0.0	0	101964505	101964994	0.0
2	0	102373514	102370224	0.0	0	102367514	102370224	0.0
2	0	102390515	102386544	0.0	0	102384515	102386544	0.0
2	0	102448019	102443632	0.0	0	102440019	102443632	0.0
2	0	102609017	102606906	0.0	0	102605017	102606906	0.0
2	0	106797355	106790992	0.0	0	106789355	106790992	0.0
2	0	107412448	107405076	0.0	0	107402448	107405076	0.0
2	0	112345516	112345132	0.0	0	112335516	112345132	0.0
2	0	113819536	113812848	0.0	0	113809536	113812848	0.0
2	0	113909503	113905772	0.0	0	113903503	113905772	0.0
2	0	117340445	117335076	0.0	0	117334445	117335076	0.0
2	0	118850010	118847420	0.0	0	118846010	118847420	0.0
2	0	121033146	121026132	0.0	0	121025146	121026132	0.0
2	0	121746014	121741172	0.0	0	121738014	121741172	0.0
2	0	123062066	123059964	0.0	0	123058066	123059964	0.0
2	0	123523036	123520938	0.0	0	123519036	123520938	0.0
2	0	123633509	123628400	0.0	0	123627509	123628400	0.0
2	0	124041679	124036564	0.0	0	124031679	124036564	0.0
2	0	127677033	127674340	0.0	0	127673033	127674340	0.0
2	0	129011239	129004098	0.0	0	129003239	129004098	0.0
2	0	131091502	131089488	0.0	0	131085502	131089488	0.0
2	0	132246663	132237680	0.0	0	132236663	132237680	0.0
2	0	132545016	132538778	0.0	0	132537016	132538778	0.0
2	0	132592002	132589248	0.0	0	132584002	132589248	0.0
2	0	136827911	136820282	0.0	0	136819911	136820282	0.0
2	0	141988572	141985514	0.0	0	141982572	141985514	0.0
3	0	10673030	10671518	0.0	0	10669030	10671518	0.0
3	0	16479024	16478222	0.0	0	16475024	16478222	0.0
3	0	20117564	20116764	0.0	0	20111564	20116764	0.0
3	0	21130016	21127674	0.0	0	21126016	21127674	0.0
3	0	21574603	21571070	0.0	0	21568603	21571070	0.0
3	0	24450515	24448456	0.0	0	24444515	24448456	0.0
3	0	25522507	25519226	0.0	0	25516507	25519226	0.0
3	0	27583084	27578626	0.0	0	27575084	27578626	0.0
3	0	28381516	28379788	0.0	0	28375516	28379788	0.0
3	0	29967508	29965482	0.0	0	29961508	29965482	0.0
3	0	30295106	30293280	0.0	0	30287106	30293280	0.0
3	0	35863015	35862328	0.0	0	35855015	35862328	0.0
3	0	36421044	36419570	0.0	0	36411044	36419570	0.0
3	0	36589508	36586208	0.0	0	36583508	36586208	0.0
3	0	40700605	40698024	0.0	0	40694605	40698024	0.0
3	0	42735106	42731548	0.0	0	42727106	42731548	0.0
3	0	43141007	43138846	0.0	0	43137007	43138846	0.0
3	0	43778504	43775828	0.0	0	43772504	43775828	0.0
3	0	44153502	44150004	0.0	0	44147502	44150004	0.0
3	0	44355009	44350852	0.0	0	44347009	44350852	0.0
3	0	44823188	44819882	0.0	0	44815188	44819882	0.0
3	0	45262589	45260082	0.0	0	45256589	45260082	0.0
3	0	47221528	47219388	0.0	0	47215528	47219388	0.0
3	0	51042007	51039200	0.0	0	51034007	51039200	0.0
3	0	51138537	51137680	0.0	0	51132537	51137680	0.0
3	0	52240044	52235636	0.0	0	52232044	52235636	0.0
3	0	52670012	52668350	0.0	0	52666012	52668350	0.0
3	0	53262001	53258118	0.0	0	53254001	53258118	0.0
3	0	53483660	53482884	0.0	0	53477660	53482884	0.0
3	0	53815572	53811774	0.0	0	53809572	53811774	0.0
3	0	54777787	54775520	0.0	0	54771787	54775520	0.0
3	0	55207580	55203514	0.0	0	55201580	55203514	0.0
3	0	57577380	57572256	0.0	0	57569380	57572256	0.0
3	0	57996543	57994096	0.0	0	57990543	57994096	0.0
3	0	59134012	59131318	0.0	0	59126012	59131318	0.0
3	0	59381542	59378380	0.0	0	59375542	59378380	0.0
3	0	59510557	59507516	0.0	0	59504557	59507516	0.0
3	0	61918219	61915914	0.0	0	61914219	61915914	0.0
3	0	69078689	69075918	0.0	0	69068689	69075918	0.0
3	0	69138524	69138414	0.0	0	69132524	69138414	0.0
3	0	69289537	69287622	0.0	0	69283537	69287622	0.0
3	0	69703524	69699794	0.0	0	69697524	69699794	0.0
3	0	69788007	69784458	0.0	0	69780007	69784458	0.0
3	0	70127621	70124006	0.0	0	70117621	70124006	0.0
3	0	70395523	70392106	0.0	0	70389523	70392106	0.0
3	0	71319506	71316410	0.0	0	71313506	71316410	0.0
3	0	74739548	74738530	0.0	0	74733548	74738530	0.0
3	0	74979185	74973132	0.0	0	74969185	74973132	0.0
3	0	77789004	77784538	0.0	0	77781004	77784538	0.0
3	0	77883534	77877476	0.0	0	77873534	77877476	0.0
3	0	78183015	78180828	0.0	0	78179015	78180828	0.0
3	0	78730073	78729016	0.0	0	78726073	78729016	0.0
3	0	79222510	79221078	0.0	0	79216510	79221078	0.0
3	0	80230517	80228532	0.0	0	80224517	80228532	0.0
3	0	80306521	80301826	0.0	0	80296521	80301826	0.0
3	0	83140050	83138904	0.0	0	83136050	83138904	0.0
3	0	84676006	84673490	0.0	0	84668006	84673490	0.0
3	0	85475158	85473280	0.0	0	85471158	85473280	0.0
3	0	90720747	90720604	0.0	0	90714747	90720604	0.0
3	0	90764518	90763372	0.0	0	90758518	90763372	0.0
3	0	90937501	90934312	0.0	0	90927501	90934312	0.0
3	0	94429649	94423150	0.0	0	94415649	94423150	0.0
3	0	96198049	96197386	0.0	0	96194049	96197386	0.0
3	0	96272510	96271284	0.0	0	96266510	96271284	0.0
3	0	97111510	97107964	0.0	0	97105510	97107964	0.0
3	0	98435049	98432558	0.0	0	98431049	98432558	0.0
3	0	101329089	101327642	0.0	0	101325089	101327642	0.0
3	0	101749001	101747412	0.0	0	101741001	101747412	0.0
3	0	10673030	10671090	0.0	0	10669030	10671090	0.0
3	0	18324016	18321792	0.0	0	18320016	18321792	0.0
3	0	19528019	19525904	0.0	0	19524019	19525904	0.0
3	0	21130016	21127096	0.0	0	21126016	21127096	0.0
3	0	22792013	22789594	0.0	0	22788013	22789594	0.0
3	0	26430552	26423450	0.0	0	26420552	26423450	0.0
3	0	26430552	26429184	0.0	0	26420552	26429184	0.0
3	0	28291559	28288646	0.0	0	28285559	28288646	0.0
3	0	28381516	28376578	0.0	0	28375516	28376578	0.0
3	0	28396025	28390876	0.0	0	28388025	28390876	0.0
3	0	28579003	28573630	0.0	0	28571003	28573630	0.0
3	0	28857007	28850976	0.0	0	28845007	28850976	0.0
3	0	30295106	30287802	0.0	0	30287106	30287802	0.0
3	0	30295106	30289828	0.0	0	30287106	30289828	0.0
3	0	31815511	31812652	0.0	0	31809511	31812652	0.0
3	0	32787627	32784416	0.0	0	32781627	32784416	0.0
3	0	34200632	34195976	0.0	0	34192632	34195976	0.0
3	0	35863015	35857116	0.0	0	35855015	35857116	0.0
3	0	35863015	35862728	0.0	0	35855015	35862728	0.0
3	0	36875038	36868922	0.0	0	36867038	36868922	0.0
3	0	36994033	36991050	0.0	0	36990033	36991050	0.0
3	0	37085053	37081650	0.0	0	37081053	37081650	0.0
3	0	44702512	44696762	0.0	0	44692512	44696762	0.0
3	0	45083324	45078170	0.0	0	45075324	45078170	0.0
3	0	45164639	45160292	0.0	0	45158639	45160292	0.0
3	0	47146743	47143894	0.0	0	47140743	47143894	0.0
3	0	48602202	48598492	0.0	0	48598202	48598492	0.0
3	0	50215051	50212440	0.0	0	50211051	50212440	0.0
3	0	53483660	53479642	0.0	0	53477660	53479642	0.0
3	0	57538531	57534852	0.0	0	57532531	57534852	0.0
3	0	58999124	58996208	0.0	0	58995124	58996208	0.0
3	0	61830584	61826814	0.0	0	61824584	61826814	0.0
3	0	61992529	61989262	0.0	0	61986529	61989262	0.0
3	0	63398523	63393814	0.0	0	63392523	63393814	0.0
3	0	63598145	63591594	0.0	0	63586145	63591594	0.0
3	0	65882004	65879942	0.0	0	65878004	65879942	0.0
3	0	65961358	65957906	0.0	0	65957358	65957906	0.0
3	0	66182883	66179404	0.0	0	66176883	66179404	0.0
3	0	68414041	68403384	0.0	0	68402041	68403384	0.0
3	0	68477021	68474284	0.0	0	68473021	68474284	0.0
3	0	68891514	68886406	0.0	0	68877514	68886406	0.0
3	0	69078689	69073678	0.0	0	69068689	69073678	0.0
3	0	70395523	70391812	0.0	0	70389523	70391812	0.0
3	0	70462571	70457650	0.0	0	70456571	70457650	0.0
3	0	75130044	75125756	0.0	0	75122044	75125756	0.0
3	0	77789004	77781898	0.0	0	77781004	77781898	0.0
3	0	77789004	77783052	0.0	0	77781004	77783052	0.0
3	0	78778573	78773020	0.0	0	78772573	78773020	0.0
3	0	78795515	78792776	0.0	0	78791515	78792776	0.0
3	0	80230517	80226576	0.0	0	80224517	80226576	0.0
3	0	80546005	80542810	0.0	0	80542005	80542810	0.0
3	0	81977002	81973824	0.0	0	81969002	81973824	0.0
3	0	89132129	89128206	0.0	0	89126129	89128206	0.0
3	0	90227558	90225052	0.0	0	90221558	90225052	0.0
3	0	90874007	90872354	0.0	0	90870007	90872354	0.0
3	0	93489531	93484880	0.0	0	93483531	93484880	0.0
3	0	94637521	94633622	0.0	0	94631521	94633622	0.0
3	0	96272510	96269008	0.0	0	96266510	96269008	0.0
3	0	99611059	99609142	0.0	0	99607059	99609142	0.0
