chrom	end	end_orig	end_prox	pos	start	start_orig	start_prox	bin
1	0	21130754	21127564	0.0	0	21124754	21127564	0.0
1	0	21130754	21128233	0.0	0	21124754	21128233	0.0
1	0	21130754	21128584	0.0	0	21124754	21128584	0.0
1	0	21866002	21857344	0.0	0	21854002	21857344	0.0
1	0	21866002	21857762	0.0	0	21854002	21857762	0.0
1	0	21866002	21858618	0.0	0	21854002	21858618	0.0
1	0	21866002	21859114	0.0	0	21854002	21859114	0.0
1	0	23171138	23168343	0.0	0	23167138	23168343	0.0
1	0	23171138	23169414	0.0	0	23167138	23169414	0.0
1	0	23355561	23351668	0.0	0	23349561	23351668	0.0
1	0	23355561	23352712	0.0	0	23349561	23352712	0.0
1	0	23355561	23353298	0.0	0	23349561	23353298	0.0
1	0	23355561	23355179	0.0	0	23349561	23355179	0.0
1	0	24411155	24409230	0.0	0	24405155	24409230	0.0
1	0	24613735	24611521	0.0	0	24609735	24611521	0.0
1	0	25616063	25614212	0.0	0	25612063	25614212	0.0
1	0	26071478	26068396	0.0	0	26065478	26068396	0.0
1	0	26207394	26204548	0.0	0	26203394	26204548	0.0
1	0	26207394	26205112	0.0	0	26203394	26205112	0.0
1	0	26699883	26694455	0.0	0	26689883	26694455	0.0
1	0	26891008	26888821	0.0	0	26887008	26888821	0.0
1	0	27433224	27430534	0.0	0	27427224	27430534	0.0
1	0	27889525	27886406	0.0	0	27883525	27886406	0.0
1	0	27889525	27886871	0.0	0	27883525	27886871	0.0
1	0	27889525	27889496	0.0	0	27883525	27889496	0.0
1	0	28094146	28090079	0.0	0	28086146	28090079	0.0
1	0	28528772	28525968	0.0	0	28520772	28525968	0.0
1	0	28672644	28667175	0.0	0	28666644	28667175	0.0
1	0	28672644	28667754	0.0	0	28666644	28667754	0.0
1	0	28672644	28669424	0.0	0	28666644	28669424	0.0
1	0	28672644	28670000	0.0	0	28666644	28670000	0.0
1	0	28672644	28670377	0.0	0	28666644	28670377	0.0
1	0	28672644	28670825	0.0	0	28666644	28670825	0.0
1	0	28672644	28671446	0.0	0	28666644	28671446	0.0
1	0	28672644	28671970	0.0	0	28666644	28671970	0.0
1	0	28672644	28672450	0.0	0	28666644	28672450	0.0
1	0	29365545	29359494	0.0	0	29355545	29359494	0.0
1	0	29572571	29564238	0.0	0	29562571	29564238	0.0
1	0	29572571	29566858	0.0	0	29562571	29566858	0.0
1	0	29844058	29840462	0.0	0	29836058	29840462	0.0
1	0	29889142	29886504	0.0	0	29881142	29886504	0.0
1	0	30258548	30256110	0.0	0	30252548	30256110	0.0
1	0	30258548	30257029	0.0	0	30252548	30257029	0.0
1	0	30258548	30257381	0.0	0	30252548	30257381	0.0
1	0	30605503	30600950	0.0	0	30599503	30600950	0.0
1	0	30605503	30601920	0.0	0	30599503	30601920	0.0
1	0	30706281	30703898	0.0	0	30702281	30703898	0.0
1	0	31097036	31094618	0.0	0	31093036	31094618	0.0
1	0	31239002	31236824	0.0	0	31235002	31236824	0.0
1	0	31239002	31237324	0.0	0	31235002	31237324	0.0
1	0	31454513	31451824	0.0	0	31448513	31451824	0.0
1	0	31576909	31572345	0.0	0	31570909	31572345	0.0
1	0	31689506	31685851	0.0	0	31683506	31685851	0.0
1	0	31689506	31686355	0.0	0	31683506	31686355	0.0
1	0	31890871	31889091	0.0	0	31886871	31889091	0.0
1	0	32104539	32101397	0.0	0	32098539	32101397	0.0
1	0	32155225	32151377	0.0	0	32147225	32151377	0.0
1	0	32427028	32425110	0.0	0	32423028	32425110	0.0
1	0	32427028	32426134	0.0	0	32423028	32426134	0.0
1	0	32507512	32504608	0.0	0	32501512	32504608	0.0
1	0	32521532	32518179	0.0	0	32515532	32518179	0.0
1	0	32521532	32518705	0.0	0	32515532	32518705	0.0
1	0	32521532	32520099	0.0	0	32515532	32520099	0.0
1	0	32521532	32520884	0.0	0	32515532	32520884	0.0
1	0	33439526	33436402	0.0	0	33433526	33436402	0.0
1	0	33473179	33470586	0.0	0	33469179	33470586	0.0
1	0	33473179	33472845	0.0	0	33469179	33472845	0.0
1	0	33586557	33583249	0.0	0	33580557	33583249	0.0
1	0	33586557	33583706	0.0	0	33580557	33583706	0.0
1	0	33683016	33680850	0.0	0	33679016	33680850	0.0
1	0	33732388	33727856	0.0	0	33724388	33727856	0.0
1	0	33780668	33777516	0.0	0	33774668	33777516	0.0
1	0	34322505	34319674	0.0	0	34316505	34319674	0.0
1	0	34484587	34481576	0.0	0	34478587	34481576	0.0
1	0	35241523	35237624	0.0	0	35235523	35237624	0.0
1	0	36340069	36337636	0.0	0	36336069	36337636	0.0
1	0	37965510	37962334	0.0	0	37959510	37962334	0.0
1	0	37980844	37978164	0.0	0	37974844	37978164	0.0
1	0	39177114	39173472	0.0	0	39169114	39173472	0.0
1	0	39659059	39657103	0.0	0	39655059	39657103	0.0
1	0	40358771	40355008	0.0	0	40348771	40355008	0.0
1	0	40358771	40355684	0.0	0	40348771	40355684	0.0
1	0	40733947	40729074	0.0	0	40725947	40729074	0.0
1	0	40733947	40730628	0.0	0	40725947	40730628	0.0
1	0	41126396	41122448	0.0	0	41118396	41122448	0.0
1	0	41235536	41232438	0.0	0	41229536	41232438	0.0
1	0	41235536	41232998	0.0	0	41229536	41232998	0.0
1	0	41240381	41237800	0.0	0	41236381	41237800	0.0
1	0	41240381	41238434	0.0	0	41236381	41238434	0.0
1	0	41240381	41240362	0.0	0	41236381	41240362	0.0
1	0	41373719	41370832	0.0	0	41367719	41370832	0.0
1	0	41676055	41668877	0.0	0	41668055	41668877	0.0
1	0	41676055	41669655	0.0	0	41668055	41669655	0.0
1	0	41676055	41670358	0.0	0	41668055	41670358	0.0
1	0	41676055	41671224	0.0	0	41668055	41671224	0.0
1	0	41676055	41671775	0.0	0	41668055	41671775	0.0
1	0	41680518	41677224	0.0	0	41674518	41677224	0.0
1	0	41680518	41678396	0.0	0	41674518	41678396	0.0
1	0	41680518	41680258	0.0	0	41674518	41680258	0.0
1	0	41713506	41709726	0.0	0	41707506	41709726	0.0
1	0	41713506	41710468	0.0	0	41707506	41710468	0.0
1	0	41713506	41711586	0.0	0	41707506	41711586	0.0
1	0	41713506	41712233	0.0	0	41707506	41712233	0.0
1	0	41733503	41730018	0.0	0	41727503	41730018	0.0
1	0	42484041	42481758	0.0	0	42480041	42481758	0.0
1	0	42484041	42482740	0.0	0	42480041	42482740	0.0
1	0	44096521	44094012	0.0	0	44090521	44094012	0.0
1	0	44556384	44550110	0.0	0	44548384	44550110	0.0
1	0	44556384	44550544	0.0	0	44548384	44550544	0.0
1	0	44556384	44553784	0.0	0	44548384	44553784	0.0
1	0	45383317	45379007	0.0	0	45375317	45379007	0.0
1	0	45504118	45499801	0.0	0	45492118	45499801	0.0
1	0	45550510	45545848	0.0	0	45544510	45545848	0.0
1	0	45550510	45546704	0.0	0	45544510	45546704	0.0
1	0	45550510	45547553	0.0	0	45544510	45547553	0.0
1	0	45835483	45830194	0.0	0	45829483	45830194	0.0
1	0	45835483	45832482	0.0	0	45829483	45832482	0.0
1	0	45892679	45890138	0.0	0	45886679	45890138	0.0
1	0	45997534	45993604	0.0	0	45991534	45993604	0.0
1	0	45997534	45994322	0.0	0	45991534	45994322	0.0
1	0	46236491	46233721	0.0	0	46232491	46233721	0.0
1	0	46321582	46318742	0.0	0	46315582	46318742	0.0
1	0	46321582	46319493	0.0	0	46315582	46319493	0.0
1	0	46558059	46556944	0.0	0	46554059	46556944	0.0
1	0	46620015	46618322	0.0	0	46616015	46618322	0.0
1	0	46620015	46619424	0.0	0	46616015	46619424	0.0
1	0	46696177	46693568	0.0	0	46692177	46693568	0.0
1	0	46866044	46862161	0.0	0	46862044	46862161	0.0
1	0	46866044	46863624	0.0	0	46862044	46863624	0.0
1	0	46866044	46864129	0.0	0	46862044	46864129	0.0
1	0	46866044	46864774	0.0	0	46862044	46864774	0.0
1	0	47427939	47424379	0.0	0	47419939	47424379	0.0
1	0	47770029	47768198	0.0	0	47766029	47768198	0.0
1	0	47770029	47768713	0.0	0	47766029	47768713	0.0
1	0	48081513	48075638	0.0	0	48071513	48075638	0.0
1	0	48081513	48077100	0.0	0	48071513	48077100	0.0
1	0	48081513	48080017	0.0	0	48071513	48080017	0.0
1	0	48520059	48517197	0.0	0	48516059	48517197	0.0
1	0	48742061	48737730	0.0	0	48734061	48737730	0.0
1	0	49305532	49302492	0.0	0	49299532	49302492	0.0
1	0	49305532	49303264	0.0	0	49299532	49303264	0.0
1	0	49580548	49577648	0.0	0	49574548	49577648	0.0
1	0	49913531	49910095	0.0	0	49907531	49910095	0.0
1	0	49913531	49911832	0.0	0	49907531	49911832	0.0
1	0	50627204	50625554	0.0	0	50623204	50625554	0.0
1	0	50807418	50799642	0.0	0	50795418	50799642	0.0
1	0	50807418	50800133	0.0	0	50795418	50800133	0.0
1	0	50807418	50801971	0.0	0	50795418	50801971	0.0
1	0	50807418	50804312	0.0	0	50795418	50804312	0.0
1	0	50897086	50894432	0.0	0	50891086	50894432	0.0
1	0	50905187	50902148	0.0	0	50899187	50902148	0.0
1	0	50905187	50903693	0.0	0	50899187	50903693	0.0
1	0	50905187	50904730	0.0	0	50899187	50904730	0.0
1	0	51120510	51117366	0.0	0	51114510	51117366	0.0
1	0	51120510	51117885	0.0	0	51114510	51117885	0.0
1	0	51291507	51287049	0.0	0	51285507	51287049	0.0
1	0	51291507	51288960	0.0	0	51285507	51288960	0.0
1	0	51510558	51507448	0.0	0	51504558	51507448	0.0
1	0	51510558	51507966	0.0	0	51504558	51507966	0.0
1	0	51890503	51886122	0.0	0	51884503	51886122	0.0
1	0	51890503	51886928	0.0	0	51884503	51886928	0.0
1	0	52212621	52209064	0.0	0	52208621	52209064	0.0
1	0	52212621	52210734	0.0	0	52208621	52210734	0.0
1	0	52212621	52211304	0.0	0	52208621	52211304	0.0
1	0	52212621	52212617	0.0	0	52208621	52212617	0.0
1	0	52557048	52555028	0.0	0	52553048	52555028	0.0
1	0	53032055	53029356	0.0	0	53028055	53029356	0.0
1	0	53032055	53030256	0.0	0	53028055	53030256	0.0
1	0	53482619	53479374	0.0	0	53476619	53479374	0.0
1	0	53482619	53480096	0.0	0	53476619	53480096	0.0
1	0	53482619	53480598	0.0	0	53476619	53480598	0.0
1	0	53482619	53481184	0.0	0	53476619	53481184	0.0
1	0	53695510	53692720	0.0	0	53689510	53692720	0.0
1	0	53822053	53819613	0.0	0	53818053	53819613	0.0
1	0	54116260	54112252	0.0	0	54110260	54112252	0.0
1	0	54796720	54793330	0.0	0	54790720	54793330	0.0
1	0	54796720	54796514	0.0	0	54790720	54796514	0.0
1	0	54905542	54901189	0.0	0	54899542	54901189	0.0
1	0	54905542	54902104	0.0	0	54899542	54902104	0.0
1	0	54964781	54959926	0.0	0	54954781	54959926	0.0
1	0	54964781	54961022	0.0	0	54954781	54961022	0.0
1	0	55216625	55213496	0.0	0	55210625	55213496	0.0
1	0	55216625	55214298	0.0	0	55210625	55214298	0.0
1	0	55216625	55214795	0.0	0	55210625	55214795	0.0
1	0	55841068	55837080	0.0	0	55837068	55837080	0.0
1	0	55841068	55837984	0.0	0	55837068	55837984	0.0
1	0	55951013	55948812	0.0	0	55947013	55948812	0.0
1	0	55951013	55949258	0.0	0	55947013	55949258	0.0
1	0	56066513	56063235	0.0	0	56060513	56063235	0.0
1	0	56066513	56064120	0.0	0	56060513	56064120	0.0
1	0	56146323	56143002	0.0	0	56140323	56143002	0.0
1	0	56429001	56425030	0.0	0	56419001	56425030	0.0
1	0	56673515	56669248	0.0	0	56667515	56669248	0.0
1	0	56673515	56670094	0.0	0	56667515	56670094	0.0
1	0	56716081	56711660	0.0	0	56708081	56711660	0.0
1	0	57009809	57007056	0.0	0	57003809	57007056	0.0
1	0	57047185	57043672	0.0	0	57043185	57043672	0.0
1	0	57047185	57044742	0.0	0	57043185	57044742	0.0
1	0	57197638	57194256	0.0	0	57191638	57194256	0.0
1	0	57256507	57254036	0.0	0	57250507	57254036	0.0
1	0	57288617	57285830	0.0	0	57282617	57285830	0.0
1	0	57376006	57374128	0.0	0	57372006	57374128	0.0
1	0	57398526	57395940	0.0	0	57392526	57395940	0.0
1	0	57632049	57629744	0.0	0	57628049	57629744	0.0
1	0	57632049	57630418	0.0	0	57628049	57630418	0.0
1	0	57937504	57934044	0.0	0	57931504	57934044	0.0
1	0	57937504	57934584	0.0	0	57931504	57934584	0.0
1	0	57999047	57995276	0.0	0	57991047	57995276	0.0
1	0	58244005	58240622	0.0	0	58240005	58240622	0.0
1	0	58244005	58241720	0.0	0	58240005	58241720	0.0
1	0	59068027	59066390	0.0	0	59064027	59066390	0.0
1	0	59068027	59067096	0.0	0	59064027	59067096	0.0
1	0	59068027	59067398	0.0	0	59064027	59067398	0.0
1	0	59575047	59572473	0.0	0	59571047	59572473	0.0
1	0	59575047	59573455	0.0	0	59571047	59573455	0.0
1	0	59629093	59627765	0.0	0	59625093	59627765	0.0
1	0	59728771	59725590	0.0	0	59722771	59725590	0.0
1	0	59983514	59980909	0.0	0	59977514	59980909	0.0
1	0	61858530	61856779	0.0	0	61852530	61856779	0.0
1	0	61858530	61857740	0.0	0	61852530	61857740	0.0
1	0	62977578	62974266	0.0	0	62971578	62974266	0.0
1	0	65913110	65911072	0.0	0	65909110	65911072	0.0
1	0	68394526	68392032	0.0	0	68388526	68392032	0.0
1	0	68433505	68430456	0.0	0	68427505	68430456	0.0
1	0	69005061	69003414	0.0	0	69001061	69003414	0.0
1	0	69465540	69462896	0.0	0	69459540	69462896	0.0
1	0	69515650	69512882	0.0	0	69509650	69512882	0.0
1	0	69515650	69513401	0.0	0	69509650	69513401	0.0
1	0	69934520	69929785	0.0	0	69928520	69929785	0.0
1	0	69934520	69931018	0.0	0	69928520	69931018	0.0
1	0	70214582	70210440	0.0	0	70208582	70210440	0.0
1	0	70214582	70211260	0.0	0	70208582	70211260	0.0
1	0	70850572	70847132	0.0	0	70842572	70847132	0.0
1	0	70870289	70866718	0.0	0	70866289	70866718	0.0
1	0	70870289	70867132	0.0	0	70866289	70867132	0.0
1	0	70870289	70868411	0.0	0	70866289	70868411	0.0
1	0	70870289	70869097	0.0	0	70866289	70869097	0.0
1	0	70897301	70894953	0.0	0	70893301	70894953	0.0
1	0	71246065	71242338	0.0	0	71242065	71242338	0.0
1	0	71246065	71243035	0.0	0	71242065	71243035	0.0
1	0	71285591	71282379	0.0	0	71279591	71282379	0.0
1	0	71285591	71282814	0.0	0	71279591	71282814	0.0
1	0	71285591	71283678	0.0	0	71279591	71283678	0.0
1	0	72135518	72132831	0.0	0	72129518	72132831	0.0
1	0	73331074	73330944	0.0	0	73327074	73330944	0.0
1	0	74534337	74527154	0.0	0	74524337	74527154	0.0
1	0	74602024	74599489	0.0	0	74598024	74599489	0.0
1	0	74690027	74687374	0.0	0	74686027	74687374	0.0
1	0	74740587	74736313	0.0	0	74732587	74736313	0.0
1	0	75002512	75001622	0.0	0	74996512	75001622	0.0
1	0	75506003	75499086	0.0	0	75494003	75499086	0.0
1	0	75506003	75499748	0.0	0	75494003	75499748	0.0
1	0	75614569	75612924	0.0	0	75608569	75612924	0.0
1	0	75751061	75746042	0.0	0	75743061	75746042	0.0
1	0	75751061	75747075	0.0	0	75743061	75747075	0.0
1	0	76202762	76200334	0.0	0	76198762	76200334	0.0
1	0	76675126	76671074	0.0	0	76669126	76671074	0.0
1	0	76857050	76856097	0.0	0	76853050	76856097	0.0
1	0	76868619	76866034	0.0	0	76862619	76866034	0.0
1	0	76868619	76866626	0.0	0	76862619	76866626	0.0
1	0	77040020	77036268	0.0	0	77032020	77036268	0.0
1	0	77107543	77104609	0.0	0	77101543	77104609	0.0
1	0	77251569	77249170	0.0	0	77245569	77249170	0.0
1	0	77251569	77250881	0.0	0	77245569	77250881	0.0
1	0	78293558	78290010	0.0	0	78287558	78290010	0.0
1	0	78293558	78290470	0.0	0	78287558	78290470	0.0
1	0	79157527	79153226	0.0	0	79147527	79153226	0.0
1	0	79157527	79153924	0.0	0	79147527	79153924	0.0
1	0	79473906	79471328	0.0	0	79469906	79471328	0.0
1	0	79491216	79488189	0.0	0	79487216	79488189	0.0
1	0	79491216	79488848	0.0	0	79487216	79488848	0.0
1	0	79647374	79644578	0.0	0	79641374	79644578	0.0
1	0	79647374	79645554	0.0	0	79641374	79645554	0.0
1	0	79798029	79795393	0.0	0	79794029	79795393	0.0
1	0	80055024	80054375	0.0	0	80051024	80054375	0.0
1	0	80094073	80092262	0.0	0	80090073	80092262	0.0
1	0	80155528	80152172	0.0	0	80149528	80152172	0.0
1	0	80255525	80252104	0.0	0	80249525	80252104	0.0
1	0	80255525	80252528	0.0	0	80249525	80252528	0.0
1	0	80324618	80321860	0.0	0	80318618	80321860	0.0
1	0	80324618	80322513	0.0	0	80318618	80322513	0.0
1	0	80522004	80520478	0.0	0	80518004	80520478	0.0
1	0	80522004	80521051	0.0	0	80518004	80521051	0.0
1	0	80522004	80521690	0.0	0	80518004	80521690	0.0
1	0	81887604	81884606	0.0	0	81881604	81884606	0.0
1	0	81887604	81885113	0.0	0	81881604	81885113	0.0
1	0	82883683	82880074	0.0	0	82877683	82880074	0.0
1	0	83277928	83277010	0.0	0	83273928	83277010	0.0
1	0	83277928	83277522	0.0	0	83273928	83277522	0.0
1	0	83842526	83840442	0.0	0	83836526	83840442	0.0
1	0	84344567	84342029	0.0	0	84338567	84342029	0.0
1	0	84428555	84425274	0.0	0	84422555	84425274	0.0
1	0	84507136	84503186	0.0	0	84499136	84503186	0.0
1	0	84604629	84600129	0.0	0	84598629	84600129	0.0
1	0	84604629	84600721	0.0	0	84598629	84600721	0.0
1	0	84604629	84601334	0.0	0	84598629	84601334	0.0
1	0	86384506	86380491	0.0	0	86378506	86380491	0.0
1	0	86384506	86381532	0.0	0	86378506	86381532	0.0
1	0	86976047	86972922	0.0	0	86968047	86972922	0.0
1	0	87096701	87091470	0.0	0	87082701	87091470	0.0
1	0	87096701	87091947	0.0	0	87082701	87091947	0.0
1	0	87159757	87154015	0.0	0	87153757	87154015	0.0
1	0	87159757	87156859	0.0	0	87153757	87156859	0.0
1	0	87920506	87917868	0.0	0	87914506	87917868	0.0
1	0	88135808	88132648	0.0	0	88129808	88132648	0.0
1	0	88135808	88134022	0.0	0	88129808	88134022	0.0
1	0	88135808	88134415	0.0	0	88129808	88134415	0.0
1	0	88431067	88425954	0.0	0	88423067	88425954	0.0
1	0	88431067	88427248	0.0	0	88423067	88427248	0.0
1	0	88468389	88465185	0.0	0	88462389	88465185	0.0
1	0	88519504	88516753	0.0	0	88513504	88516753	0.0
1	0	88567028	88564920	0.0	0	88563028	88564920	0.0
1	0	88567028	88565802	0.0	0	88563028	88565802	0.0
1	0	88626169	88623177	0.0	0	88622169	88623177	0.0
1	0	88626169	88623924	0.0	0	88622169	88623924	0.0
1	0	88626169	88624352	0.0	0	88622169	88624352	0.0
1	0	88809045	88806880	0.0	0	88805045	88806880	0.0
1	0	88809045	88807325	0.0	0	88805045	88807325	0.0
1	0	88836262	88831648	0.0	0	88830262	88831648	0.0
1	0	88836262	88832334	0.0	0	88830262	88832334	0.0
1	0	89116550	89112828	0.0	0	89110550	89112828	0.0
1	0	89116550	89113084	0.0	0	89110550	89113084	0.0
1	0	89116550	89113479	0.0	0	89110550	89113479	0.0
1	0	89171051	89169701	0.0	0	89167051	89169701	0.0
1	0	89416299	89411692	0.0	0	89408299	89411692	0.0
1	0	89416299	89412363	0.0	0	89408299	89412363	0.0
1	0	90223012	90220322	0.0	0	90219012	90220322	0.0
1	0	90223012	90221004	0.0	0	90219012	90221004	0.0
1	0	90351087	90347041	0.0	0	90343087	90347041	0.0
1	0	90351087	90348137	0.0	0	90343087	90348137	0.0
1	0	90351087	90348675	0.0	0	90343087	90348675	0.0
1	0	90416459	90412228	0.0	0	90404459	90412228	0.0
1	0	90416459	90415258	0.0	0	90404459	90415258	0.0
1	0	90603750	90599980	0.0	0	90597750	90599980	0.0
1	0	90603750	90600875	0.0	0	90597750	90600875	0.0
1	0	91234257	91232208	0.0	0	91230257	91232208	0.0
1	0	91234257	91232762	0.0	0	91230257	91232762	0.0
1	0	91550506	91544112	0.0	0	91540506	91544112	0.0
1	0	91550506	91544752	0.0	0	91540506	91544752	0.0
1	0	92794524	92790338	0.0	0	92788524	92790338	0.0
1	0	92794524	92790763	0.0	0	92788524	92790763	0.0
1	0	92799727	92796717	0.0	0	92791727	92796717	0.0
1	0	93006006	93001354	0.0	0	92998006	93001354	0.0
1	0	93006006	93002034	0.0	0	92998006	93002034	0.0
1	0	94325056	94322744	0.0	0	94321056	94322744	0.0
1	0	95078011	95071577	0.0	0	95070011	95071577	0.0
1	0	95078011	95074092	0.0	0	95070011	95074092	0.0
1	0	95528459	95526876	0.0	0	95524459	95526876	0.0
1	0	95798279	95795424	0.0	0	95794279	95795424	0.0
1	0	95798279	95795680	0.0	0	95794279	95795680	0.0
1	0	95798279	95796192	0.0	0	95794279	95796192	0.0
1	0	96798148	96792854	0.0	0	96790148	96792854	0.0
1	0	96798148	96793730	0.0	0	96790148	96793730	0.0
1	0	97658238	97655909	0.0	0	97654238	97655909	0.0
1	0	98333238	98330418	0.0	0	98329238	98330418	0.0
1	0	100005038	100003046	0.0	0	100001038	100003046	0.0
1	0	100093074	100089184	0.0	0	100085074	100089184	0.0
1	0	100296105	100293601	0.0	0	100292105	100293601	0.0
1	0	100792566	100788896	0.0	0	100786566	100788896	0.0
1	0	100792566	100789670	0.0	0	100786566	100789670	0.0
1	0	102098014	102095148	0.0	0	102094014	102095148	0.0
1	0	102098014	102095536	0.0	0	102094014	102095536	0.0
1	0	102098014	102096166	0.0	0	102094014	102096166	0.0
1	0	102098014	102097686	0.0	0	102094014	102097686	0.0
1	0	104757927	104752882	0.0	0	104749927	104752882	0.0
1	0	104757927	104753514	0.0	0	104749927	104753514	0.0
1	0	104757927	104754312	0.0	0	104749927	104754312	0.0
1	0	106512005	106509578	0.0	0	106508005	106509578	0.0
1A	0	8613012	8611057	0.0	0	8609012	8611057	0.0
1A	0	8613012	8611935	0.0	0	8609012	8611935	0.0
1A	0	9574006	9573314	0.0	0	9570006	9573314	0.0
1A	0	10001026	9999034	0.0	0	9997026	9999034	0.0
1A	0	11349668	11347080	0.0	0	11345668	11347080	0.0
1A	0	11775660	11771966	0.0	0	11769660	11771966	0.0
1A	0	11930536	11927258	0.0	0	11924536	11927258	0.0
1A	0	12917027	12914525	0.0	0	12913027	12914525	0.0
1A	0	13478509	13475564	0.0	0	13472509	13475564	0.0
1A	0	13478509	13475928	0.0	0	13472509	13475928	0.0
1A	0	13478509	13476260	0.0	0	13472509	13476260	0.0
1A	0	13621022	13618696	0.0	0	13617022	13618696	0.0
1A	0	13621022	13619721	0.0	0	13617022	13619721	0.0
1A	0	14068531	14062745	0.0	0	14062531	14062745	0.0
1A	0	14068531	14065466	0.0	0	14062531	14065466	0.0
1A	0	14068531	14066422	0.0	0	14062531	14066422	0.0
1A	0	14102042	14099296	0.0	0	14094042	14099296	0.0
1A	0	14953541	14950154	0.0	0	14947541	14950154	0.0
1A	0	15485604	15481879	0.0	0	15481604	15481879	0.0
1A	0	15485604	15483517	0.0	0	15481604	15483517	0.0
1A	0	15485604	15484107	0.0	0	15481604	15484107	0.0
1A	0	15513502	15511082	0.0	0	15507502	15511082	0.0
1A	0	16410542	16407037	0.0	0	16404542	16407037	0.0
1A	0	17984020	17981267	0.0	0	17980020	17981267	0.0
1A	0	17984020	17981644	0.0	0	17980020	17981644	0.0
1A	0	18144040	18140066	0.0	0	18136040	18140066	0.0
1A	0	18262595	18259293	0.0	0	18256595	18259293	0.0
1A	0	18434527	18428633	0.0	0	18428527	18428633	0.0
1A	0	18434527	18430702	0.0	0	18428527	18430702	0.0
1A	0	18434527	18431551	0.0	0	18428527	18431551	0.0
1A	0	18434527	18432191	0.0	0	18428527	18432191	0.0
1A	0	19143274	19140154	0.0	0	19135274	19140154	0.0
1A	0	19335525	19332843	0.0	0	19329525	19332843	0.0
1A	0	19570025	19566730	0.0	0	19566025	19566730	0.0
1A	0	19570025	19567652	0.0	0	19566025	19567652	0.0
1A	0	19625008	19617810	0.0	0	19617008	19617810	0.0
1A	0	19625008	19620304	0.0	0	19617008	19620304	0.0
1A	0	19691433	19688304	0.0	0	19685433	19688304	0.0
1A	0	20130069	20128423	0.0	0	20126069	20128423	0.0
1A	0	21005001	21002586	0.0	0	21001001	21002586	0.0
1A	0	21005001	21003632	0.0	0	21001001	21003632	0.0
1A	0	21100994	21096024	0.0	0	21092994	21096024	0.0
1A	0	21100994	21097064	0.0	0	21092994	21097064	0.0
1A	0	21100994	21098444	0.0	0	21092994	21098444	0.0
1A	0	21363542	21359350	0.0	0	21355542	21359350	0.0
1A	0	21476535	21473590	0.0	0	21470535	21473590	0.0
1A	0	21476535	21474597	0.0	0	21470535	21474597	0.0
1A	0	22531503	22530144	0.0	0	22525503	22530144	0.0
1A	0	22688628	22686472	0.0	0	22682628	22686472	0.0
1A	0	22731525	22726528	0.0	0	22721525	22726528	0.0
1A	0	23069045	23065465	0.0	0	23065045	23065465	0.0
1A	0	23069045	23065978	0.0	0	23065045	23065978	0.0
1A	0	23069045	23066750	0.0	0	23065045	23066750	0.0
1A	0	23069045	23067550	0.0	0	23065045	23067550	0.0
1A	0	23674542	23671555	0.0	0	23668542	23671555	0.0
1A	0	23693458	23689487	0.0	0	23685458	23689487	0.0
1A	0	23693458	23690312	0.0	0	23685458	23690312	0.0
1A	0	23751019	23749520	0.0	0	23747019	23749520	0.0
1A	0	23962632	23959014	0.0	0	23956632	23959014	0.0
1A	0	24051009	24048481	0.0	0	24047009	24048481	0.0
1A	0	24051009	24049273	0.0	0	24047009	24049273	0.0
